USAF,WBAN,YEAR,MONTH,DAY,HOUR,AIR_TEMP,DEW_POINT_TEMP,SEA_LVL_PRESSURE,WIND_DIR,WIND_SPEED_RATE,SKY_CVRG_CODE,LIQ_DEPTH_ONE_HOUR,LIQ_DEPTH_SIX_HOUR
722535,12909,1940,01,16,01,69,-53,10315,90,15,-9999,-9999,-9999
722535,12909,1940,01,16,02,41,-48,10318,0,0,-9999,-9999,-9999
722535,12909,1940,01,16,03,13,-42,10322,340,15,-9999,-9999,-9999
722535,12909,1940,01,16,04,8,-59,10322,340,15,-9999,-9999,-9999
722535,12909,1940,01,16,05,2,-65,10312,290,26,-9999,-9999,-9999
722535,12909,1940,01,16,06,-9,-59,10318,320,15,-9999,-9999,-9999
722535,12909,1940,01,16,07,-15,-48,10312,320,15,-9999,-9999,-9999
722535,12909,1940,01,16,08,-15,-76,10312,320,10,-9999,-9999,-9999
722535,12909,1940,01,16,09,-20,-42,10308,320,26,-9999,-9999,-9999
722535,12909,1940,01,16,10,-9,-42,10305,320,26,-9999,-9999,-9999
722535,12909,1940,01,16,11,-26,-59,10298,320,15,-9999,-9999,-9999
722535,12909,1940,01,16,12,-31,-76,10291,320,36,-9999,-9999,-9999
722535,12909,1940,01,16,13,-31,-103,10291,320,26,-9999,-9999,-9999
722535,12909,1940,01,16,14,-15,-76,10298,290,10,-9999,-9999,-9999
722535,12909,1940,01,16,15,30,-48,10298,290,5,-9999,-9999,-9999
722535,12909,1940,01,16,16,85,-42,10295,110,15,-9999,-9999,-9999
722535,12909,1940,01,16,17,107,-42,10288,140,15,-9999,-9999,-9999
722535,12909,1940,01,16,18,124,-53,10268,140,15,-9999,-9999,-9999
722535,12909,1940,01,16,19,135,-37,10244,200,36,-9999,-9999,-9999
722535,12909,1940,01,16,20,152,-76,10237,180,41,-9999,-9999,-9999
722535,12909,1940,01,16,21,152,-76,10230,180,51,-9999,-9999,-9999
722535,12909,1940,01,16,22,146,-76,10227,180,26,-9999,-9999,-9999
722535,12909,1940,01,16,23,130,-65,10224,160,21,-9999,-9999,-9999
722535,12909,1940,01,17,00,102,-65,10220,140,21,-9999,-9999,-9999
722535,12909,1940,01,17,01,85,-59,10224,140,21,-9999,-9999,-9999
722535,12909,1940,01,17,02,63,-65,10224,160,15,-9999,-9999,-9999
722535,12909,1940,01,17,03,35,-53,10220,250,10,-9999,-9999,-9999
722535,12909,1940,01,17,04,30,-65,10217,270,10,-9999,-9999,-9999
722535,12909,1940,01,17,05,13,-76,10213,270,26,-9999,-9999,-9999
722535,12909,1940,01,17,06,8,-59,10210,320,36,-9999,-9999,-9999
722535,12909,1940,01,17,07,8,-48,10207,290,15,-9999,-9999,-9999
722535,12909,1940,01,17,08,-9,-42,10203,320,15,-9999,-9999,-9999
722535,12909,1940,01,17,09,-9,-59,10200,320,10,-9999,-9999,-9999
722535,12909,1940,01,17,10,-20,-59,10196,320,15,-9999,-9999,-9999
722535,12909,1940,01,17,11,-20,-59,10196,320,15,-9999,-9999,-9999
722535,12909,1940,01,17,12,-20,-76,10196,320,15,-9999,-9999,-9999
722535,12909,1940,01,17,13,-20,-48,10196,320,15,-9999,-9999,-9999
722535,12909,1940,01,17,14,8,-31,10200,320,15,-9999,-9999,-9999
722535,12909,1940,01,17,15,69,-9,10200,290,10,-9999,-9999,-9999
722535,12909,1940,01,17,16,124,35,10200,140,15,-9999,-9999,-9999
722535,12909,1940,01,17,17,146,63,10193,230,15,-9999,-9999,-9999
722535,12909,1940,01,17,18,163,46,10173,180,15,-9999,-9999,-9999
722535,12909,1940,01,17,19,174,46,-9999,160,26,-9999,-9999,-9999
722535,12909,1940,01,17,20,191,41,10146,180,51,-9999,-9999,-9999
722535,12909,1940,01,17,21,196,35,10135,200,36,-9999,-9999,-9999
722535,12909,1940,01,17,22,196,24,10132,180,26,-9999,-9999,-9999
722535,12909,1940,01,17,23,180,35,10132,160,31,-9999,-9999,-9999
722535,12909,1940,01,18,00,152,41,10129,160,31,-9999,-9999,-9999
722535,12909,1940,01,18,01,130,52,10129,180,15,-9999,-9999,-9999
722535,12909,1940,01,18,02,107,52,10129,140,21,-9999,-9999,-9999
722535,12909,1940,01,18,03,107,63,10129,140,15,-9999,-9999,-9999
722535,12909,1940,01,18,04,96,63,10122,140,15,-9999,-9999,-9999
722535,12909,1940,01,18,05,69,46,10115,140,5,-9999,-9999,-9999
722535,12909,1940,01,18,06,58,30,10115,340,15,-9999,-9999,-9999
722535,12909,1940,01,18,07,63,41,10108,340,15,-9999,-9999,-9999
722535,12909,1940,01,18,08,63,24,10108,340,15,-9999,-9999,-9999
722535,12909,1940,01,18,09,80,58,10108,340,10,-9999,-9999,-9999
722535,12909,1940,01,18,10,96,74,10108,360,10,-9999,-9999,-9999
722535,12909,1940,01,18,11,107,107,10105,360,5,-9999,-9999,-9999
722535,12909,1940,01,18,12,113,113,10112,20,31,-9999,-9999,-9999
722535,12909,1940,01,18,13,63,58,10142,360,98,-9999,-9999,-9999
722535,12909,1940,01,18,14,24,2,10173,360,113,-9999,-9999,-9999
722535,12909,1940,01,18,15,-9,-31,10193,360,123,-9999,-9999,-9999
722535,12909,1940,01,18,16,-20,-81,10207,360,118,-9999,-9999,-9999
722535,12909,1940,01,18,17,-26,-76,10217,20,123,-9999,-9999,-9999
722535,12909,1940,01,18,18,-20,-81,10217,320,113,-9999,-9999,-9999
722535,12909,1940,01,18,19,-26,-87,10217,320,123,-9999,-9999,-9999
722535,12909,1940,01,18,20,-15,-81,10217,360,134,-9999,-9999,-9999
722535,12909,1940,01,18,21,-9,-98,10224,360,134,-9999,-9999,-9999
722535,12909,1940,01,18,22,-20,-103,10244,360,154,-9999,-9999,-9999
722535,12909,1940,01,18,23,-31,-120,10261,360,113,-9999,-9999,-9999
722535,12909,1940,01,19,00,-31,-120,10288,360,108,-9999,-9999,-9999
722535,12909,1940,01,19,01,-42,-137,10298,360,134,-9999,-9999,-9999
722535,12909,1940,01,19,02,-42,-142,10318,340,108,-9999,-9999,-9999
722535,12909,1940,01,19,03,-42,-142,10325,360,108,-9999,-9999,-9999
722535,12909,1940,01,19,04,-53,-159,10335,360,98,-9999,-9999,-9999
722535,12909,1940,01,19,05,-70,-131,10342,360,62,-9999,-9999,-9999
722535,12909,1940,01,19,06,-70,-198,10356,360,82,-9999,-9999,-9999
722535,12909,1940,01,19,07,-70,-198,10362,360,62,-9999,-9999,-9999
722535,12909,1940,01,19,08,-76,-209,10366,360,62,-9999,-9999,-9999
722535,12909,1940,01,19,09,-81,-170,10369,360,62,-9999,-9999,-9999
722535,12909,1940,01,19,10,-87,-159,10373,360,62,-9999,-9999,-9999
722535,12909,1940,01,19,11,-87,-159,10373,360,62,-9999,-9999,-9999
722535,12909,1940,01,19,12,-87,-209,10373,360,46,-9999,-9999,-9999
722535,12909,1940,01,19,13,-87,-214,10376,340,26,-9999,-9999,-9999
722535,12909,1940,01,19,14,-81,-170,10386,320,46,-9999,-9999,-9999
722535,12909,1940,01,19,15,-59,-214,10389,320,41,-9999,-9999,-9999
722535,12909,1940,01,19,16,-42,-214,10389,340,46,-9999,-9999,-9999
722535,12909,1940,01,19,17,-37,-209,10386,340,36,-9999,-9999,-9999
722535,12909,1940,01,19,18,-15,-181,10362,340,36,-9999,-9999,-9999
722535,12909,1940,01,19,19,2,-192,10352,340,46,-9999,-9999,-9999
722535,12909,1940,01,19,20,13,-209,10339,320,46,-9999,-9999,-9999
722535,12909,1940,01,19,21,19,-164,10329,340,26,-9999,-9999,-9999
722535,12909,1940,01,19,22,13,-142,10329,340,46,-9999,-9999,-9999
722535,12909,1940,01,19,23,8,-176,10325,340,36,-9999,-9999,-9999
722535,12909,1940,01,20,00,8,-137,10332,360,21,-9999,-9999,-9999
722535,12909,1940,01,20,01,-4,-164,10332,360,15,-9999,-9999,-9999
722535,12909,1940,01,20,02,-9,-159,10329,360,10,-9999,-9999,-9999
722535,12909,1940,01,20,03,-15,-137,10332,360,10,-9999,-9999,-9999
722535,12909,1940,01,20,04,-9,-142,10332,340,10,-9999,-9999,-9999
722535,12909,1940,01,20,05,-9,-142,10329,0,0,-9999,-9999,-9999
722535,12909,1940,01,20,06,2,-170,10325,290,5,-9999,-9999,-9999
722535,12909,1940,01,20,07,2,-148,10329,320,10,-9999,-9999,-9999
722535,12909,1940,01,20,08,2,-170,10325,290,5,-9999,-9999,-9999
722535,12909,1940,01,20,09,2,-137,10318,360,26,-9999,-9999,-9999
722535,12909,1940,01,20,10,2,-137,10318,360,26,-9999,-9999,-9999
722535,12909,1940,01,20,11,-4,-98,10318,360,36,-9999,-9999,-9999
722535,12909,1940,01,20,12,-9,-87,10318,360,36,-9999,-9999,-9999
722535,12909,1940,01,20,13,-9,-142,10325,340,15,-9999,-9999,-9999
722535,12909,1940,01,20,14,-9,-142,10332,110,21,-9999,-9999,-9999
722535,12909,1940,01,20,15,2,-137,10335,110,21,-9999,-9999,-9999
722535,12909,1940,01,20,16,2,-137,10339,110,5,-9999,-9999,-9999
722535,12909,1940,01,20,17,19,-109,10332,160,5,-9999,-9999,-9999
722535,12909,1940,01,20,18,24,-131,10322,290,5,-9999,-9999,-9999
722535,12909,1940,01,20,19,46,-98,10308,140,15,-9999,-9999,-9999
722535,12909,1940,01,20,20,58,-103,10301,320,15,-9999,-9999,-9999
722535,12909,1940,01,20,21,52,-131,10295,360,5,-9999,-9999,-9999
722535,12909,1940,01,20,22,58,-115,10291,140,15,-9999,-9999,-9999
722535,12909,1940,01,20,23,52,-115,10291,140,15,-9999,-9999,-9999
722535,12909,1940,01,21,00,24,-115,10291,180,21,-9999,-9999,-9999
722535,12909,1940,01,21,01,13,-120,10288,180,10,-9999,-9999,-9999
722535,12909,1940,01,21,02,8,-120,10291,140,15,-9999,-9999,-9999
722535,12909,1940,01,21,03,-20,-115,10305,50,15,-9999,-9999,-9999
722535,12909,1940,01,21,04,-37,-115,10305,360,15,-9999,-9999,-9999
722535,12909,1940,01,21,05,-42,-109,10301,360,10,-9999,-9999,-9999
722535,12909,1940,01,21,06,-48,-109,10301,360,10,-9999,-9999,-9999
722535,12909,1940,01,21,07,-48,-109,10308,320,15,-9999,-9999,-9999
722535,12909,1940,01,21,08,-42,-109,10308,320,26,-9999,-9999,-9999
722535,12909,1940,01,21,09,-31,-87,10305,320,15,-9999,-9999,-9999
722535,12909,1940,01,21,10,-20,-59,10305,20,15,-9999,-9999,-9999
722535,12909,1940,01,21,11,-20,-48,10308,20,10,-9999,-9999,-9999
722535,12909,1940,01,21,12,-20,-65,10305,360,15,-9999,-9999,-9999
722535,12909,1940,01,21,13,-20,-103,10315,360,26,-9999,-9999,-9999
722535,12909,1940,01,21,14,-15,-103,10325,360,31,-9999,-9999,-9999
722535,12909,1940,01,21,15,-4,-98,10329,50,82,-9999,-9999,-9999
722535,12909,1940,01,21,16,13,-76,10342,50,46,-9999,-9999,-9999
722535,12909,1940,01,21,17,24,-76,10325,50,46,-9999,-9999,-9999
722535,12909,1940,01,21,18,30,-81,10318,20,36,-9999,-9999,-9999
722535,12909,1940,01,21,19,46,-76,10305,50,36,-9999,-9999,-9999
722535,12909,1940,01,21,20,58,-115,10298,50,36,-9999,-9999,-9999
722535,12909,1940,01,21,21,52,-115,10298,50,51,-9999,-9999,-9999
722535,12909,1940,01,21,22,46,-87,10284,50,51,-9999,-9999,-9999
722535,12909,1940,01,21,23,35,-81,10284,360,51,-9999,-9999,-9999
722535,12909,1940,01,22,00,35,-92,10284,20,72,-9999,-9999,-9999
722535,12909,1940,01,22,01,35,-92,10284,50,62,-9999,-9999,-9999
722535,12909,1940,01,22,02,30,-92,10288,70,36,-9999,-9999,-9999
722535,12909,1940,01,22,03,24,-103,10288,50,51,-9999,-9999,-9999
722535,12909,1940,01,22,04,24,-103,10284,50,46,-9999,-9999,-9999
722535,12909,1940,01,22,05,19,-98,10278,50,62,-9999,-9999,-9999
722535,12909,1940,01,22,06,13,-98,10281,50,51,-9999,-9999,-9999
722535,12909,1940,01,22,07,13,-109,10257,20,36,-9999,-9999,-9999
722535,12909,1940,01,22,08,-9,-109,10268,360,51,-9999,-9999,-9999
722535,12909,1940,01,22,09,-20,-98,10261,50,36,-9999,-9999,-9999
722535,12909,1940,01,22,10,-31,-76,10261,50,36,-9999,-9999,-9999
722535,12909,1940,01,22,11,-31,-42,10271,360,51,-9999,-9999,-9999
722535,12909,1940,01,22,12,-37,-42,10278,360,46,-9999,-9999,-9999
722535,12909,1940,01,22,13,-37,-48,10278,360,26,-9999,-9999,-9999
722535,12909,1940,01,22,14,-37,-59,10281,360,36,-9999,-9999,-9999
722535,12909,1940,01,22,15,-48,-53,10284,340,15,-9999,-9999,-9999
722535,12909,1940,01,22,16,-37,-42,10281,360,15,-9999,-9999,-9999
722535,12909,1940,01,22,17,-31,-48,10274,340,36,-9999,-9999,-9999
722535,12909,1940,01,22,18,-15,-59,10254,360,15,-9999,-9999,-9999
722535,12909,1940,01,22,19,-4,-37,10240,360,36,-9999,-9999,-9999
722535,12909,1940,01,22,20,13,-31,10234,360,36,-9999,-9999,-9999
722535,12909,1940,01,22,21,19,-26,10234,360,26,-9999,-9999,-9999
722535,12909,1940,01,22,22,13,-31,10237,360,26,-9999,-9999,-9999
722535,12909,1940,01,22,23,2,-31,10237,360,36,-9999,-9999,-9999
722535,12909,1940,01,23,00,-26,-65,10244,360,15,-9999,-9999,-9999
722535,12909,1940,01,23,01,-42,-81,10247,360,15,-9999,-9999,-9999
722535,12909,1940,01,23,02,-48,-76,10257,360,15,-9999,-9999,-9999
722535,12909,1940,01,23,03,-59,-87,10254,360,15,-9999,-9999,-9999
722535,12909,1940,01,23,04,-70,-98,10261,290,15,-9999,-9999,-9999
722535,12909,1940,01,23,05,-70,-98,10271,290,15,-9999,-9999,-9999
722535,12909,1940,01,23,06,-76,-98,10281,340,15,-9999,-9999,-9999
722535,12909,1940,01,23,07,-81,-92,10278,320,15,-9999,-9999,-9999
722535,12909,1940,01,23,08,-76,-87,10278,270,10,-9999,-9999,-9999
722535,12909,1940,01,23,09,-76,-92,10271,270,36,-9999,-9999,-9999
722535,12909,1940,01,23,10,-76,-92,10274,0,0,-9999,-9999,-9999
722535,12909,1940,01,23,11,-81,-98,10271,320,5,-9999,-9999,-9999
722535,12909,1940,01,23,12,-87,-98,10271,320,15,-9999,-9999,-9999
722535,12909,1940,01,23,13,-92,-109,10288,320,15,-9999,-9999,-9999
722535,12909,1940,01,23,14,-76,-103,10298,270,15,-9999,-9999,-9999
722535,12909,1940,01,23,15,-9,-87,10298,320,26,-9999,-9999,-9999
722535,12909,1940,01,23,16,30,-87,10308,290,15,-9999,-9999,-9999
722535,12909,1940,01,23,17,46,-59,10305,320,10,-9999,-9999,-9999
722535,12909,1940,01,23,18,69,-37,10298,340,15,-9999,-9999,-9999
722535,12909,1940,01,23,19,85,-26,10288,340,15,-9999,-9999,-9999
722535,12909,1940,01,23,20,102,-9,10278,340,15,-9999,-9999,-9999
722535,12909,1940,01,23,21,102,-26,10284,340,51,-9999,-9999,-9999
722535,12909,1940,01,23,22,102,-15,10288,360,46,-9999,-9999,-9999
722535,12909,1940,01,23,23,85,-31,10291,360,31,-9999,-9999,-9999
722535,12909,1940,01,24,00,46,-42,10298,360,15,-9999,-9999,-9999
722535,12909,1940,01,24,01,24,-42,10308,50,41,-9999,-9999,-9999
722535,12909,1940,01,24,02,24,-42,10312,20,36,-9999,-9999,-9999
722535,12909,1940,01,24,03,8,-42,10322,20,46,-9999,-9999,-9999
722535,12909,1940,01,24,04,-4,-48,10322,20,41,-9999,-9999,-9999
722535,12909,1940,01,24,05,-15,-37,10322,50,21,-9999,-9999,-9999
722535,12909,1940,01,24,06,-20,-59,10318,20,21,-9999,-9999,-9999
722535,12909,1940,01,24,07,-31,-53,10322,270,10,-9999,-9999,-9999
722535,12909,1940,01,24,08,-37,-59,10329,320,10,-9999,-9999,-9999
722535,12909,1940,01,24,09,-48,-76,10332,320,15,-9999,-9999,-9999
722535,12909,1940,01,24,10,-53,-76,10339,320,10,-9999,-9999,-9999
722535,12909,1940,01,24,11,-53,-76,10332,20,10,-9999,-9999,-9999
722535,12909,1940,01,24,12,-53,-76,10339,20,10,-9999,-9999,-9999
722535,12909,1940,01,24,13,-76,-109,10349,50,15,-9999,-9999,-9999
722535,12909,1940,01,24,14,-31,-87,10349,50,36,-9999,-9999,-9999
722535,12909,1940,01,24,15,-9,-87,10352,50,41,-9999,-9999,-9999
722535,12909,1940,01,24,16,2,-65,10356,50,41,-9999,-9999,-9999
722535,12909,1940,01,24,17,24,-42,10352,70,36,-9999,-9999,-9999
722535,12909,1940,01,24,18,41,-59,10339,90,41,-9999,-9999,-9999
722535,12909,1940,01,24,19,35,-48,10318,70,36,-9999,-9999,-9999
722535,12909,1940,01,24,20,46,-42,10308,70,31,-9999,-9999,-9999
722535,12909,1940,01,24,21,58,-37,10305,50,31,-9999,-9999,-9999
722535,12909,1940,01,24,22,58,-37,10308,70,41,-9999,-9999,-9999
722535,12909,1940,01,24,23,35,-37,10308,50,36,-9999,-9999,-9999
722535,12909,1940,01,25,00,24,-53,10308,50,57,-9999,-9999,-9999
722535,12909,1940,01,25,01,19,-26,10312,50,72,-9999,-9999,-9999
722535,12909,1940,01,25,02,13,-31,10322,50,51,-9999,-9999,-9999
722535,12909,1940,01,25,03,8,-4,10339,20,46,-9999,-9999,-9999
722535,12909,1940,01,25,04,-4,-76,10339,50,51,-9999,-9999,-9999
722535,12909,1940,01,25,05,-4,-59,10345,20,62,-9999,-9999,-9999
722535,12909,1940,01,25,06,-4,-76,10345,50,62,-9999,-9999,-9999
722535,12909,1940,01,25,07,-9,-59,10352,20,51,-9999,-9999,-9999
722535,12909,1940,01,25,08,-15,-81,10356,20,72,-9999,-9999,-9999
722535,12909,1940,01,25,09,-15,-59,10356,20,62,-9999,-9999,-9999
722535,12909,1940,01,25,10,-15,-48,10356,20,62,-9999,-9999,-9999
722535,12909,1940,01,25,11,-15,-92,10356,20,72,-9999,-9999,-9999
722535,12909,1940,01,25,12,-20,-65,10362,20,62,-9999,-9999,-9999
722535,12909,1940,01,25,13,-26,-87,10373,20,77,-9999,-9999,-9999
722535,12909,1940,01,25,14,-26,-98,10373,20,67,-9999,-9999,-9999
722535,12909,1940,01,25,15,-26,-98,10376,20,51,-9999,-9999,-9999
722535,12909,1940,01,25,16,-15,-120,10386,360,62,-9999,-9999,-9999
722535,12909,1940,01,25,17,-15,-120,10386,20,51,-9999,-9999,-9999
722535,12909,1940,01,25,18,-9,-103,10386,360,82,-9999,-9999,-9999
722535,12909,1940,01,25,19,-4,-98,10366,360,51,-9999,-9999,-9999
722535,12909,1940,01,25,20,2,-92,10352,50,15,-9999,-9999,-9999
722535,12909,1940,01,25,21,8,-81,10345,360,26,-9999,-9999,-9999
722535,12909,1940,01,25,22,2,-81,10349,20,46,-9999,-9999,-9999
722535,12909,1940,01,25,23,2,-81,10349,50,26,-9999,-9999,-9999
722535,12909,1940,01,26,00,-4,-76,10339,50,26,-9999,-9999,-9999
722535,12909,1940,01,26,01,-4,-76,10342,50,31,-9999,-9999,-9999
722535,12909,1940,01,26,02,-9,-87,10342,50,36,-9999,-9999,-9999
722535,12909,1940,01,26,03,-15,-81,10342,50,31,-9999,-9999,-9999
722535,12909,1940,01,26,04,-15,-81,10339,50,26,-9999,-9999,-9999
722535,12909,1940,01,26,05,-15,-81,10339,50,21,-9999,-9999,-9999
722535,12909,1940,01,26,06,-15,-81,10329,50,15,-9999,-9999,-9999
722535,12909,1940,01,26,07,-15,-76,10322,90,10,-9999,-9999,-9999
722535,12909,1940,01,26,08,-15,-76,10332,70,15,-9999,-9999,-9999
722535,12909,1940,01,26,09,-20,-65,10332,70,15,-9999,-9999,-9999
722535,12909,1940,01,26,10,-26,-76,10325,70,15,-9999,-9999,-9999
722535,12909,1940,01,26,11,-26,-76,10325,70,26,-9999,-9999,-9999
722535,12909,1940,01,26,12,-31,-76,10322,90,10,-9999,-9999,-9999
722535,12909,1940,01,26,13,-31,-76,10329,70,26,-9999,-9999,-9999
722535,12909,1940,01,26,14,-31,-87,10345,70,41,-9999,-9999,-9999
722535,12909,1940,01,26,15,-20,-92,10352,70,31,-9999,-9999,-9999
722535,12909,1940,01,26,16,-15,-87,10359,50,36,-9999,-9999,-9999
722535,12909,1940,01,26,17,-15,-81,10366,20,36,-9999,-9999,-9999
722535,12909,1940,01,26,18,-9,-87,10352,50,36,-9999,-9999,-9999
722535,12909,1940,01,26,19,-4,-81,10345,50,46,-9999,-9999,-9999
722535,12909,1940,01,26,20,13,-59,10335,50,36,-9999,-9999,-9999
722535,12909,1940,01,26,21,13,-59,10339,360,36,-9999,-9999,-9999
722535,12909,1940,01,26,22,19,-76,10339,50,31,-9999,-9999,-9999
722535,12909,1940,01,26,23,24,-53,10335,50,26,-9999,-9999,-9999
722535,12909,1940,01,27,00,13,-48,10335,360,46,-9999,-9999,-9999
722535,12909,1940,01,27,01,-9,-76,10339,360,15,-9999,-9999,-9999
722535,12909,1940,01,27,02,-20,-65,10345,360,21,-9999,-9999,-9999
722535,12909,1940,01,27,03,-31,-76,10356,0,0,-9999,-9999,-9999
722535,12909,1940,01,27,04,-37,-81,10362,340,10,-9999,-9999,-9999
722535,12909,1940,01,27,05,-42,-81,10366,340,10,-9999,-9999,-9999
722535,12909,1940,01,27,06,-42,-81,10356,320,15,-9999,-9999,-9999
722535,12909,1940,01,27,07,-42,-87,10349,320,15,-9999,-9999,-9999
722535,12909,1940,01,27,08,-48,-87,10349,320,10,-9999,-9999,-9999
722535,12909,1940,01,27,09,-53,-87,10345,340,15,-9999,-9999,-9999
722535,12909,1940,01,27,10,-48,-81,10345,340,5,-9999,-9999,-9999
722535,12909,1940,01,27,11,-53,-87,10342,340,15,-9999,-9999,-9999
722535,12909,1940,01,27,12,-53,-81,10342,0,0,-9999,-9999,-9999
722535,12909,1940,01,27,13,-70,-103,10345,290,10,-9999,-9999,-9999
722535,12909,1940,01,27,14,-37,-81,10349,290,5,-9999,-9999,-9999
722535,12909,1940,01,27,15,-4,-76,10349,270,5,-9999,-9999,-9999
722535,12909,1940,01,27,16,24,-103,10345,270,15,-9999,-9999,-9999
722535,12909,1940,01,27,17,30,-103,10339,140,10,-9999,-9999,-9999
722535,12909,1940,01,27,18,41,-98,10329,160,10,-9999,-9999,-9999
722535,12909,1940,01,27,19,58,-81,10312,160,26,-9999,-9999,-9999
722535,12909,1940,01,27,20,63,-53,10298,230,36,-9999,-9999,-9999
722535,12909,1940,01,27,21,69,-53,10291,200,26,-9999,-9999,-9999
722535,12909,1940,01,27,22,74,-59,10288,180,31,-9999,-9999,-9999
722535,12909,1940,01,27,23,69,-65,10288,180,15,-9999,-9999,-9999
722535,12909,1940,01,28,00,41,-48,10288,180,15,-9999,-9999,-9999
722535,12909,1940,01,28,01,24,-76,10301,0,0,-9999,-9999,-9999
722535,12909,1940,01,28,02,24,-76,10301,230,5,-9999,-9999,-9999
722535,12909,1940,01,28,03,2,-92,10305,0,0,-9999,-9999,-9999
722535,12909,1940,01,28,04,-4,-65,10305,320,5,-9999,-9999,-9999
722535,12909,1940,01,28,05,-9,-76,10305,320,5,-9999,-9999,-9999
722535,12909,1940,01,28,06,-9,-76,10305,320,15,-9999,-9999,-9999
722535,12909,1940,01,28,07,-15,-81,10305,320,5,-9999,-9999,-9999
722535,12909,1940,01,28,08,-15,-81,10305,320,15,-9999,-9999,-9999
722535,12909,1940,01,28,09,-20,-81,10301,320,5,-9999,-9999,-9999
722535,12909,1940,01,28,10,-26,-87,10301,140,10,-9999,-9999,-9999
722535,12909,1940,01,28,11,-26,-87,10301,200,5,-9999,-9999,-9999
722535,12909,1940,01,28,12,-31,-76,10308,290,10,-9999,-9999,-9999
722535,12909,1940,01,28,13,-37,-76,10315,250,10,-9999,-9999,-9999
722535,12909,1940,01,28,14,-4,-48,10318,230,15,-9999,-9999,-9999
722535,12909,1940,01,28,15,30,-48,10322,230,15,-9999,-9999,-9999
722535,12909,1940,01,28,16,63,-26,10322,270,36,-9999,-9999,-9999
722535,12909,1940,01,28,17,102,2,10308,250,31,-9999,-9999,-9999
722535,12909,1940,01,28,18,113,13,10306,250,15,-9999,-9999,-9999
722535,12909,1940,01,28,19,141,24,10291,180,15,-9999,-9999,-9999
722535,12909,1940,01,28,20,152,30,10268,180,10,-9999,-9999,-9999
722535,12909,1940,01,28,21,157,2,10264,200,10,-9999,-9999,-9999
722535,12909,1940,01,28,22,157,13,10261,200,15,-9999,-9999,-9999
722535,12909,1940,01,28,23,141,2,10261,180,15,-9999,-9999,-9999
722535,12909,1940,01,29,00,119,24,10257,180,15,-9999,-9999,-9999
722535,12909,1940,01,29,01,91,2,10261,180,15,-9999,-9999,-9999
722535,12909,1940,01,29,02,85,-4,10268,180,10,-9999,-9999,-9999
722535,12909,1940,01,29,03,74,-4,10268,230,36,-9999,-9999,-9999
722535,12909,1940,01,29,04,74,-4,10268,230,21,-9999,-9999,-9999
722535,12909,1940,01,29,05,46,-4,10271,290,21,-9999,-9999,-9999
722535,12909,1940,01,29,06,35,-9,10264,270,15,-9999,-9999,-9999
722535,12909,1940,01,29,07,30,-9,10254,270,5,-9999,-9999,-9999
722535,12909,1940,01,29,08,24,-15,10251,270,21,-9999,-9999,-9999
722535,12909,1940,01,29,09,8,-31,10251,270,31,-9999,-9999,-9999
722535,12909,1940,01,29,10,19,-15,10251,320,26,-9999,-9999,-9999
722535,12909,1940,01,29,11,8,-26,10254,270,15,-9999,-9999,-9999
722535,12909,1940,01,29,12,19,-15,10254,270,21,-9999,-9999,-9999
722535,12909,1940,01,29,13,35,-4,10254,250,15,-9999,-9999,-9999
722535,12909,1940,01,29,14,46,2,10261,290,15,-9999,-9999,-9999
722535,12909,1940,01,29,15,96,30,10268,320,15,-9999,-9999,-9999
722535,12909,1940,01,29,16,157,52,10264,320,15,-9999,-9999,-9999
722535,12909,1940,01,29,17,196,35,10257,320,15,-9999,-9999,-9999
722535,12909,1940,01,29,18,207,30,10244,360,15,-9999,-9999,-9999
722535,12909,1940,01,29,19,213,13,10234,270,26,-9999,-9999,-9999
722535,12909,1940,01,29,20,230,8,10220,290,15,-9999,-9999,-9999
722535,12909,1940,01,29,21,230,-9,10217,290,36,-9999,-9999,-9999
